"game","weapon_tag","firing_effect","component_type","component_name","component_tag","marker","camera_mode","bitmap_tags"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_1p","primary_trigger_muzzle","only in first person","fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\flash\flash_soft"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_1p","primary_trigger_muzzle","only in third person","fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\flash\flash_soft"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_diamond_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_diamond_1p","primary_trigger_muzzle","only in first person","fx\bitmaps\2d\flare\forerunner_lensreflection;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_diamond_3p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_diamond_3p","primary_trigger_muzzle","only in third person","fx\bitmaps\2d\flare\forerunner_lensreflection;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_forward_3p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_forward_3p","primary_trigger_muzzle","only in third person","fx\bitmaps\2d\weapon_fire\fr_muzzle_flash_out;fx\bitmaps\gradient\grad_forerunner_muzzle_smg"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_large","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_large","primary_trigger_muzzle","only in first person","fx\bitmaps\2d\flare\starburst_09;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_large","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_large","primary_trigger_muzzle","only in third person","fx\bitmaps\2d\flare\starburst_09;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","firing_muzzle_flash_large_3p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\firing_muzzle_flash_large_3p","primary_trigger_muzzle","only in third person","fx\bitmaps\2d\flare\starburst_09;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_smg\storm_forerunner_smg","objects\weapons\rifle\storm_forerunner_smg\fx\fr_smg_firing_muzzle_flash","particle","reload_vent_ring2_1p","objects\weapons\rifle\storm_forerunner_smg\fx\particles\reload_vent_ring2_1p","fx_vent_large","only in third person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small2;fx\bitmaps\gradient\grad_forerunner_muzzle_smg"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_bottom_plate_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_bottom_plate_1p","bottom_plate","only in first person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_bottom_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_bottom_plate_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_bottom_plate_1p","bottom_plate","only in third person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_bottom_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_cylinder_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_cylinder_1p","cylinder","only in first person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_cylinder;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_cylinder_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_cylinder_1p","cylinder","only in third person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_cylinder;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_front_plate_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_front_plate_1p","front_plate","only in first person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_front_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_front_plate_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_front_plate_1p","front_plate","only in third person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_front_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flare_glow","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flare_glow","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_rifle_muzzle_flare_glow;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_1p","primary_trigger","only in first person","fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\flash\flash_soft"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_1p","primary_trigger","only in third person","fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\flash\flash_soft"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_diamond_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_diamond_1p","primary_trigger","only in first person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_muzzle_flash_diamond;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_diamond_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_diamond_1p","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_muzzle_flash_diamond;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_large_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_large_1p","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_large_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_large_1p","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_soft_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_soft_1p","primary_trigger","only in first person","fx\bitmaps\2d\glows\glow_soft;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_soft_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_soft_1p","primary_trigger","only in third person","fx\bitmaps\2d\glows\glow_soft;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_soft_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_soft_1p","secondary_trigger","only in first person","fx\bitmaps\2d\glows\glow_soft;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_flash_soft_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_flash_soft_1p","secondary_trigger","only in third person","fx\bitmaps\2d\glows\glow_soft;fx\bitmaps\gradient\grad_forerunner_muzzle_spread"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_glow_accent","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_glow_accent","primary_trigger","only in third person","fx\bitmaps\2d\weapon_fire\fr_rifle_muzzle_flare_shape;fx\bitmaps\gradient\grad_forerunner_muzzle_spread;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_muzzle_glow_accent_glows","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_muzzle_glow_accent_glows","primary_trigger","only in third person","fx\bitmaps\2d\flare\starburst_09;fx\bitmaps\gradient\grad_forerunner_hardlight_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_battle_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_secondary_muzzle_flash_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_secondary_muzzle_flash_1p","secondary_trigger","only in first person","fx\bitmaps\2d\flare\starburst_09;fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_secondary_muzzle_flash_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_secondary_muzzle_flash_1p","secondary_trigger","only in third person","fx\bitmaps\2d\flare\starburst_09;fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_top_plate_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_top_plate_1p","top_plate","only in first person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_top_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_top_plate_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_top_plate_1p","top_plate","only in third person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_top_plate;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_top_plate_slide_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_top_plate_slide_1p","top_plate_slide","only in first person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_top_plate_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_top_plate_slide_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_top_plate_slide_1p","top_plate_slide","only in third person","fx\bitmaps\2d\weapon_fire\fr_sniper_rifle\fr_sniper_rifle_top_plate_slide;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_bits_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_bits_1p","vent","only in first person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_bits_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_bits_1p","vent","only in third person","fx\bitmaps\3d\weapons\fr_weapon_tech_bits;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_ring1_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_ring1_1p","primary_trigger","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_ring1_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_ring1_1p","primary_trigger","only in third person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_ring1_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_ring1_1p","secondary_trigger","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_ring1_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_ring1_1p","secondary_trigger","only in third person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
"Halo 4","objects\weapons\rifle\storm_forerunner_sniper_rifle\storm_forerunner_sniper_rifle","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\fr_sniper_rifle_firing","particle","firing_vent_ring1_1p","objects\weapons\rifle\storm_forerunner_sniper_rifle\fx\particles\firing_vent_ring1_1p","vent","only in first person","fx\bitmaps\2d\alphas\horizontal_grad_01;fx\bitmaps\2d\weapon_fire\fr_bolt_pistol\fr_bolt_pistol_ring_small1;fx\bitmaps\gradient\grad_forerunner_muzzle_sniper"
